file_path,class,source_id,url,license
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_842253_BrazilFunk_Lead_One_shot_2_D_Key.mp3,Lead,842253,https://freesound.org/people/Cat-Fox_Alex/sounds/842253/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_828489_Bass_Future_Bounce_Bass_1_C_Key.mp3,Lead,828489,https://freesound.org/people/Cat-Fox_Alex/sounds/828489/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_570490_Audiosample_maj_versionflac.mp3,Lead,570490,https://freesound.org/people/miguel.perez01/sounds/570490/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_570489_Audiosample_min_versionflac.mp3,Lead,570489,https://freesound.org/people/miguel.perez01/sounds/570489/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_256999_short_bach_melodywav.mp3,Lead,256999,https://freesound.org/people/Paul%20Evans/sounds/256999/,https://creativecommons.org/licenses/by/4.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_669752_Synth_Lead_1.mp3,Lead,669752,https://freesound.org/people/Hajisounds/sounds/669752/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_669762_Metallic_Synth_Lead_1.mp3,Lead,669762,https://freesound.org/people/Hajisounds/sounds/669762/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_669755_Synth_Lead_1_Stereo_Looped_Version.mp3,Lead,669755,https://freesound.org/people/Hajisounds/sounds/669755/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_669753_Synth_Lead_1_Looped_Version.mp3,Lead,669753,https://freesound.org/people/Hajisounds/sounds/669753/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_669748_Synthesizer_6.mp3,Lead,669748,https://freesound.org/people/Hajisounds/sounds/669748/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_669747_Synthesizer_5.mp3,Lead,669747,https://freesound.org/people/Hajisounds/sounds/669747/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_705427_Supersaw_synth_loop_120_BPM.mp3,Lead,705427,https://freesound.org/people/AirwaveXV/sounds/705427/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_669743_Synthesizer_1.mp3,Lead,669743,https://freesound.org/people/Hajisounds/sounds/669743/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_709165_Supersawsquare_synth_loop_1_120_BPM.mp3,Lead,709165,https://freesound.org/people/AirwaveXV/sounds/709165/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_112387_darknessmp3.mp3,Lead,112387,https://freesound.org/people/Blackie666/sounds/112387/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_806082_DX10SDP5_C.mp3,Lead,806082,https://freesound.org/people/bigheinze/sounds/806082/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_275439_Roland_JP_8000_Initialized_Synth_Wave_Key_of_C.mp3,Lead,275439,https://freesound.org/people/FadedShadows/sounds/275439/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_275434_Roland_JP_8080_Initialized_Synth_wave.mp3,Lead,275434,https://freesound.org/people/FadedShadows/sounds/275434/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_843651_Bigroom_Melody_1_128_Bpm.mp3,Lead,843651,https://freesound.org/people/Cat-Fox_Alex/sounds/843651/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_845895_Color_Tok_1.mp3,Lead,845895,https://freesound.org/people/Cat-Fox_Alex/sounds/845895/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_759462_Synth_Growl_3_in_C.mp3,Lead,759462,https://freesound.org/people/fernandolins86/sounds/759462/,https://creativecommons.org/licenses/by/4.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_759461_Synth_Growl_2_in_G.mp3,Lead,759461,https://freesound.org/people/fernandolins86/sounds/759461/,https://creativecommons.org/licenses/by/4.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_759460_Synth_Growl_1_in_G.mp3,Lead,759460,https://freesound.org/people/fernandolins86/sounds/759460/,https://creativecommons.org/licenses/by/4.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_345943_Extremely_distorted_reese_bass.mp3,Lead,345943,https://freesound.org/people/Anoesj/sounds/345943/,https://creativecommons.org/licenses/by/4.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_111683_asdfReesewav.mp3,Lead,111683,https://freesound.org/people/Blackie666/sounds/111683/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_236932_Mag_Reese_Bass_2.mp3,Lead,236932,https://freesound.org/people/magnesium1/sounds/236932/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_236933_Mag_Reese_Bass_1.mp3,Lead,236933,https://freesound.org/people/magnesium1/sounds/236933/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_624371_Resampled_Bass_2_140bpm.mp3,Lead,624371,https://freesound.org/people/deadrobotmusic/sounds/624371/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_267461_I_droped_my_bass_in_the_poolwav.mp3,Lead,267461,https://freesound.org/people/tehmerow/sounds/267461/,http://creativecommons.org/licenses/by/3.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_112392_neubassmp3.mp3,Lead,112392,https://freesound.org/people/Blackie666/sounds/112392/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_111687_distort_reesewav.mp3,Lead,111687,https://freesound.org/people/Blackie666/sounds/111687/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_424431_AngryReeseLeadF1160bpmwav.mp3,Lead,424431,https://freesound.org/people/__stone__/sounds/424431/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_111680_The_Basswav.mp3,Lead,111680,https://freesound.org/people/Blackie666/sounds/111680/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_614970_Bass_Seqwav.mp3,Lead,614970,https://freesound.org/people/laffik/sounds/614970/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_614968_Subbas_Reese_Sequencedwav.mp3,Lead,614968,https://freesound.org/people/laffik/sounds/614968/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_784775_distorted_reese_bass_200_bpm.mp3,Lead,784775,https://freesound.org/people/nolit47/sounds/784775/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_614969_Basswav.mp3,Lead,614969,https://freesound.org/people/laffik/sounds/614969/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_424082_SubReesewav.mp3,Lead,424082,https://freesound.org/people/mikobuntu/sounds/424082/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_371658_234_Acoustic_Memory_Reese_BassF1_01wav.mp3,Lead,371658,https://freesound.org/people/AcousticMemory/sounds/371658/,http://creativecommons.org/licenses/by/3.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_371632_233_Acoustic_Memory_Reese_BassD1_FX_01wav.mp3,Lead,371632,https://freesound.org/people/AcousticMemory/sounds/371632/,http://creativecommons.org/licenses/by/3.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_371631_232_Acoustic_Memory_Reese_BassD1_FX_00wav.mp3,Lead,371631,https://freesound.org/people/AcousticMemory/sounds/371631/,http://creativecommons.org/licenses/by/3.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_371630_231_Acoustic_Memory_Reese_BassD1_01wav.mp3,Lead,371630,https://freesound.org/people/AcousticMemory/sounds/371630/,http://creativecommons.org/licenses/by/3.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_843009_A_odd_synth_sound.mp3,Lead,843009,https://freesound.org/people/Fizzel136/sounds/843009/,https://creativecommons.org/licenses/by/4.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18124_Bold_Lead_g2wav.mp3,Lead,18124,https://freesound.org/people/SampleBasement/sounds/18124/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18123_Bold_Lead_f5wav.mp3,Lead,18123,https://freesound.org/people/SampleBasement/sounds/18123/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18122_Bold_Lead_f3wav.mp3,Lead,18122,https://freesound.org/people/SampleBasement/sounds/18122/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18120_Bold_Lead_e4wav.mp3,Lead,18120,https://freesound.org/people/SampleBasement/sounds/18120/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18119_Bold_Lead_e2wav.mp3,Lead,18119,https://freesound.org/people/SampleBasement/sounds/18119/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18118_Bold_Lead_d5wav.mp3,Lead,18118,https://freesound.org/people/SampleBasement/sounds/18118/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18117_Bold_Lead_d3wav.mp3,Lead,18117,https://freesound.org/people/SampleBasement/sounds/18117/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18115_Bold_Lead_c4wav.mp3,Lead,18115,https://freesound.org/people/SampleBasement/sounds/18115/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18114_Bold_Lead_c2wav.mp3,Lead,18114,https://freesound.org/people/SampleBasement/sounds/18114/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18113_Bold_Lead_b4wav.mp3,Lead,18113,https://freesound.org/people/SampleBasement/sounds/18113/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18112_Bold_Lead_b2wav.mp3,Lead,18112,https://freesound.org/people/SampleBasement/sounds/18112/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18111_Bold_Lead_a5wav.mp3,Lead,18111,https://freesound.org/people/SampleBasement/sounds/18111/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18110_Bold_Lead_a3wav.mp3,Lead,18110,https://freesound.org/people/SampleBasement/sounds/18110/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_18125_Bold_Lead_g4wav.mp3,Lead,18125,https://freesound.org/people/SampleBasement/sounds/18125/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215507_67_Blips_Trails_SpankMyFilthwav.mp3,Lead,215507,https://freesound.org/people/SpankMyFilth/sounds/215507/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_738583_Analogue_synth_bass_sweep.mp3,Lead,738583,https://freesound.org/people/K.W.555/sounds/738583/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215246_31_Blip_Random_SpankMyFilthwav.mp3,Lead,215246,https://freesound.org/people/SpankMyFilth/sounds/215246/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215245_34_Blip_Random_SpankMyFilthwav.mp3,Lead,215245,https://freesound.org/people/SpankMyFilth/sounds/215245/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215244_33_Blip_Random_SpankMyFilthwav.mp3,Lead,215244,https://freesound.org/people/SpankMyFilth/sounds/215244/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215242_65_Blip_Random_SpankMyFilthwav.mp3,Lead,215242,https://freesound.org/people/SpankMyFilth/sounds/215242/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215241_55_Blip_Random_SpankMyFilthwav.mp3,Lead,215241,https://freesound.org/people/SpankMyFilth/sounds/215241/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215240_64_Blip_Random_SpankMyFilthwav.mp3,Lead,215240,https://freesound.org/people/SpankMyFilth/sounds/215240/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215239_61_Blip_Random_SpankMyFilthwav.mp3,Lead,215239,https://freesound.org/people/SpankMyFilth/sounds/215239/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215238_68_Blip_Random_SpankMyFilthwav.mp3,Lead,215238,https://freesound.org/people/SpankMyFilth/sounds/215238/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215237_32_Blip_Random_SpankMyFilthwav.mp3,Lead,215237,https://freesound.org/people/SpankMyFilth/sounds/215237/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215236_31_Blip_Random_SpankMyFilthwav.mp3,Lead,215236,https://freesound.org/people/SpankMyFilth/sounds/215236/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215235_34_Blip_Random_SpankMyFilthwav.mp3,Lead,215235,https://freesound.org/people/SpankMyFilth/sounds/215235/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215234_33_Blip_Random_SpankMyFilthwav.mp3,Lead,215234,https://freesound.org/people/SpankMyFilth/sounds/215234/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215233_29_Blip_Random_SpankMyFilthwav.mp3,Lead,215233,https://freesound.org/people/SpankMyFilth/sounds/215233/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215232_28_Blip_Random_SpankMyFilthwav.mp3,Lead,215232,https://freesound.org/people/SpankMyFilth/sounds/215232/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215231_30_Blip_Random_SpankMyFilthwav.mp3,Lead,215231,https://freesound.org/people/SpankMyFilth/sounds/215231/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215230_3_Blip_Random_SpankMyFilthwav.mp3,Lead,215230,https://freesound.org/people/SpankMyFilth/sounds/215230/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215229_52_Blip_Random_SpankMyFilthwav.mp3,Lead,215229,https://freesound.org/people/SpankMyFilth/sounds/215229/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215228_51_Blip_Random_SpankMyFilthwav.mp3,Lead,215228,https://freesound.org/people/SpankMyFilth/sounds/215228/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215226_5_Blip_Random_SpankMyFilthwav.mp3,Lead,215226,https://freesound.org/people/SpankMyFilth/sounds/215226/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215225_36_Blip_Random_SpankMyFilthwav.mp3,Lead,215225,https://freesound.org/people/SpankMyFilth/sounds/215225/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215224_35_Blip_Random_SpankMyFilthwav.mp3,Lead,215224,https://freesound.org/people/SpankMyFilth/sounds/215224/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215223_47_Blip_Random_SpankMyFilthwav.mp3,Lead,215223,https://freesound.org/people/SpankMyFilth/sounds/215223/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215222_46_Blip_Random_SpankMyFilthwav.mp3,Lead,215222,https://freesound.org/people/SpankMyFilth/sounds/215222/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215221_48_Blip_Random_SpankMyFilthwav.mp3,Lead,215221,https://freesound.org/people/SpankMyFilth/sounds/215221/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215220_69_Blip_Random_SpankMyFilthwav.mp3,Lead,215220,https://freesound.org/people/SpankMyFilth/sounds/215220/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215219_70_Blip_Random_SpankMyFilthwav.mp3,Lead,215219,https://freesound.org/people/SpankMyFilth/sounds/215219/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215218_7_Blip_Random_SpankMyFilthwav.mp3,Lead,215218,https://freesound.org/people/SpankMyFilth/sounds/215218/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215217_73_Blip_Random_SpankMyFilthwav.mp3,Lead,215217,https://freesound.org/people/SpankMyFilth/sounds/215217/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215215_60_Blip_Random_SpankMyFilthwav.mp3,Lead,215215,https://freesound.org/people/SpankMyFilth/sounds/215215/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215213_17_Blip_Random_SpankMyFilthwav.mp3,Lead,215213,https://freesound.org/people/SpankMyFilth/sounds/215213/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215212_18_Blip_Random_SpankMyFilthwav.mp3,Lead,215212,https://freesound.org/people/SpankMyFilth/sounds/215212/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215208_16_Blip_Random_SpankMyFilthwav.mp3,Lead,215208,https://freesound.org/people/SpankMyFilth/sounds/215208/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215206_10_Blip_Random_SpankMyFilthwav.mp3,Lead,215206,https://freesound.org/people/SpankMyFilth/sounds/215206/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215205_11_Blip_Random_SpankMyFilthwav.mp3,Lead,215205,https://freesound.org/people/SpankMyFilth/sounds/215205/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215204_12_Blip_Random_SpankMyFilthwav.mp3,Lead,215204,https://freesound.org/people/SpankMyFilth/sounds/215204/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215542_42_Blips_Trails_SpankMyFilthwav.mp3,Lead,215542,https://freesound.org/people/SpankMyFilth/sounds/215542/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215541_43_Blips_Trails_SpankMyFilthwav.mp3,Lead,215541,https://freesound.org/people/SpankMyFilth/sounds/215541/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215540_40_Blips_Trails_SpankMyFilthwav.mp3,Lead,215540,https://freesound.org/people/SpankMyFilth/sounds/215540/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215539_41_Blips_Trails_SpankMyFilthwav.mp3,Lead,215539,https://freesound.org/people/SpankMyFilth/sounds/215539/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215538_39_Blips_Trails_SpankMyFilthwav.mp3,Lead,215538,https://freesound.org/people/SpankMyFilth/sounds/215538/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215537_4_Blips_Trails_SpankMyFilthwav.mp3,Lead,215537,https://freesound.org/people/SpankMyFilth/sounds/215537/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215536_37_Blips_Trails_SpankMyFilthwav.mp3,Lead,215536,https://freesound.org/people/SpankMyFilth/sounds/215536/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215535_38_Blips_Trails_SpankMyFilthwav.mp3,Lead,215535,https://freesound.org/people/SpankMyFilth/sounds/215535/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215534_62_Blips_Trails_SpankMyFilthwav.mp3,Lead,215534,https://freesound.org/people/SpankMyFilth/sounds/215534/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215533_63_Blips_Trails_SpankMyFilthwav.mp3,Lead,215533,https://freesound.org/people/SpankMyFilth/sounds/215533/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215532_56_Blips_Trails_SpankMyFilthwav.mp3,Lead,215532,https://freesound.org/people/SpankMyFilth/sounds/215532/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215531_74_Blips_Trails_SpankMyFilthwav.mp3,Lead,215531,https://freesound.org/people/SpankMyFilth/sounds/215531/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215530_71_Blips_Trails_SpankMyFilthwav.mp3,Lead,215530,https://freesound.org/people/SpankMyFilth/sounds/215530/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215529_44_Blips_Trails_SpankMyFilthwav.mp3,Lead,215529,https://freesound.org/people/SpankMyFilth/sounds/215529/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215528_45_Blips_Trails_SpankMyFilthwav.mp3,Lead,215528,https://freesound.org/people/SpankMyFilth/sounds/215528/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215527_57_Blips_Trails_SpankMyFilthwav.mp3,Lead,215527,https://freesound.org/people/SpankMyFilth/sounds/215527/,http://creativecommons.org/publicdomain/zero/1.0/
/Users/troycarson/Documents/MagicFoldersTraining/Lead/freesound_215526_66_Blips_Trails_SpankMyFilthwav.mp3,Lead,215526,https://freesound.org/people/SpankMyFilth/sounds/215526/,http://creativecommons.org/publicdomain/zero/1.0/
